62602.282944,7,3,0,0,0,-0,0,0,1627.47937,1627.47937,959.5,539.5
62602.283823,34,0.143765,-0.565639,-0.273577,0.964893,8.610395,3.222499,0,0,0,0,0
62602.293833,34,0.254543,-0.645648,-0.314007,0.92343,8.6318,2.997966,0,0,0,0,0
62602.29961,7,4,0,0,0,-0,0,0,1627.47937,1627.47937,959.5,539.5
62602.303842,34,0.277991,-0.642403,-0.308808,0.816253,8.675958,2.772834,0,0,0,0,0
62602.313852,34,0.211974,-0.565429,-0.264297,0.746947,8.711584,2.555486,0,0,0,0,0
62602.316276,7,5,0,0,0,-0,0,0,1627.47937,1627.47937,959.5,539.5
62602.323831,34,0.068172,-0.425214,-0.196451,0.619113,8.762628,2.377207,0,0,0,0,0
62602.332942,7,6,0,0,0,-0,0,0,1627.47937,1627.47937,959.5,539.5
62602.333841,34,-0.113913,-0.292649,-0.111289,0.611628,8.853489,2.360292,0,0,0,0,0
62602.343851,34,-0.267223,-0.188571,-0.035638,0.694406,8.945847,2.58722,0,0,0,0,0
62602.349608,7,7,0,0,0,-0,0,0,1627.47937,1627.47937,959.5,539.5
62602.353861,34,-0.344952,-0.100009,0.016305,0.870889,9.148226,3.029101,0,0,0,0,0
62602.36387,34,-0.337641,-0.003454,0.015494,0.973725,9.464518,3.342399,0,0,0,0,0
62602.366274,7,8,0,0,0,-0.330428,-0,-1.464133,1627.47937,1627.47937,959.5,539.5
62602.37385,34,-0.266368,0.024479,-0.003208,1.21682,9.707613,3.54912,0,0,0,0,0
62602.38294,7,9,0,0,0,-0.326033,-0.008185,-1.464372,1627.012451,1627.012451,959.5,539.5
62602.383859,34,-0.134272,-0.043827,-0.034228,1.318009,9.856703,3.770509,0,0,0,0,0
62602.393869,34,0.030954,-0.185194,-0.065884,1.378034,9.951306,3.82799,0,0,0,0,0
62602.399606,7,10,0,0,0,-0.322319,-0.019191,-1.464754,1627.012451,1627.012451,959.5,539.5
62602.403879,34,0.15994,-0.356302,-0.117405,1.442101,10.01657,3.929479,0,0,0,0,0
62602.413889,34,0.229202,-0.502131,-0.178452,1.535058,10.107282,3.90478,0,0,0,0,0
62602.416272,7,11,0,0,0,-0.322941,-0.023638,-1.465843,1627.012451,1627.012451,959.5,539.5
62602.423868,34,0.227067,-0.581512,-0.216219,1.74582,10.104737,3.773952,0,0,0,0,0
62602.432938,7,12,0,0,0,-0.325376,-0.023469,-1.467332,1627.012451,1627.012451,959.5,539.5
62602.433878,34,0.15677,-0.570148,-0.207442,1.871558,10.150392,3.756289,0,0,0,0,0
62602.443888,34,0.036312,-0.460404,-0.182145,1.838177,10.312655,3.783233,0,0,0,0,0
62602.449603,7,13,0,0,0,-0.330991,-0.020551,-1.468055,1627.012451,1627.012451,959.5,539.5
62602.453897,34,-0.082185,-0.275259,-0.174538,1.867816,10.359358,4.079467,0,0,0,0,0
62602.463907,34,-0.142053,-0.058199,-0.140786,1.669329,10.43046,4.165987,0,0,0,0,0
62602.46627,7,14,0,0,0,-0.336102,-0.021711,-1.467479,1627.012451,1627.012451,959.5,539.5
62602.473886,34,-0.191063,0.114148,-0.064042,1.538501,10.575807,3.93861,0,0,0,0,0
62602.482935,7,15,0,0,0,-0.342615,-0.028765,-1.466262,1627.012451,1627.012451,959.5,539.5
62602.483896,34,-0.255956,0.193156,-0.000345,1.444047,10.68987,3.862268,0,0,0,0,0
62602.493906,34,-0.3165,0.129168,0.024999,1.628613,10.552755,4.04893,0,0,0,0,0
62602.499601,7,16,0,0,0,-0.354064,-0.039298,-1.464998,1627.012451,1627.012451,959.5,539.5
62602.503916,34,-0.346142,-0.028918,0.010403,2.128723,10.305021,4.192781,0,0,0,0,0
62602.513925,34,-0.421604,-0.278176,-0.050196,2.859055,9.941876,4.702172,0,0,0,0,0
62602.516267,7,17,0,0,0,-0.3617,-0.041357,-1.465509,1626.545532,1626.545532,959.5,539.5
62602.523905,34,-0.549326,-0.493672,-0.11402,3.380121,9.506431,5.210814,0,0,0,0,0
62602.532933,7,18,0,0,0,-0.365955,-0.04113,-1.466944,1626.545532,1626.545532,959.5,539.5
62602.533914,34,-0.634632,-0.490692,-0.138185,3.402874,9.233399,5.763465,0,0,0,0,0
62602.543924,34,-0.6252,-0.2978,-0.098164,3.139272,9.126821,6.065537,0,0,0,0,0
62602.549599,7,19,0,0,0,-0.364824,-0.045601,-1.464925,1626.545532,1626.545532,959.5,539.5
62602.553934,34,-0.529639,-0.059901,-0.086655,2.759362,9.047037,6.324947,0,0,0,0,0
62602.563944,34,-0.382878,0.0532,-0.111734,2.217638,8.936417,6.368507,0,0,0,0,0
62602.566265,7,20,0,0,0,-0.359773,-0.052847,-1.461463,1626.545532,1626.545532,959.5,539.5
62602.573923,34,-0.190965,0.019808,-0.077157,1.807342,8.632249,6.297105,0,0,0,0,0
62602.582931,7,21,0,0,0,-0.353194,-0.061862,-1.458035,1626.545532,1626.545532,959.5,539.5
62602.583933,34,-0.012537,-0.161285,0.002423,1.608854,8.473579,6.24681,0,0,0,0,0
62602.593942,34,0.153036,-0.356079,0.053362,1.627266,8.482411,5.906867,0,0,0,0,0
62602.599597,7,22,0,0,0,-0.344278,-0.074746,-1.454525,1626.545532,1626.545532,959.5,539.5
62602.603952,34,0.285323,-0.48711,0.052724,1.93802,8.401729,5.636229,0,0,0,0,0
62602.613962,34,0.357827,-0.56949,0.034904,2.265688,8.358768,5.373226,0,0,0,0,0
62602.616263,7,23,0,0,0,-0.338408,-0.08273,-1.452942,1626.545532,1626.545532,959.5,539.5
62602.623941,34,0.372697,-0.643458,-0.012591,2.488425,8.383167,5.231471,0,0,0,0,0
62602.632929,7,24,0,0,0,-0.334759,-0.088277,-1.453072,1626.545532,1626.545532,959.5,539.5
62602.633951,34,0.366214,-0.667692,-0.051849,2.715802,8.321346,5.06352,0,0,0,0,0
62602.643961,34,0.365041,-0.614618,-0.060807,2.786156,8.26177,4.828359,0,0,0,0,0
62602.649595,7,25,0,0,0,-0.45546,-0.106962,-1.414147,1626.545532,1626.545532,959.5,539.5
62602.653971,34,0.327598,-0.543613,-0.077208,2.825524,8.291258,4.569548,0,0,0,0,0
62602.66398,34,0.243159,-0.44085,-0.117118,2.885549,8.241262,4.125571,0,0,0,0,0
62602.666261,7,26,0,0,0,-0.464813,-0.110559,-1.411152,1626.545532,1626.545532,959.5,539.5
62602.67396,34,0.146951,-0.306303,-0.158296,2.868186,8.181087,3.749852,0,0,0,0,0
62602.682927,7,27,0,0,0,-0.464442,-0.109768,-1.418378,1626.545532,1626.545532,959.5,539.5
62602.683969,34,0.052844,-0.141013,-0.194396,2.736609,8.066426,3.468437,0,0,0,0,0
62602.693979,34,-0.024279,-0.027432,-0.272844,2.482438,8.017178,3.253185,0,0,0,0,0
62602.699593,7,28,0,0,0,-0.460379,-0.112287,-1.424995,1632.148193,1632.148193,959.5,539.5
62602.703989,34,-0.044939,0.021792,-0.379852,2.189347,7.994426,3.068768,0,0,0,0,0
62602.714028,34,-0.006895,0.057309,-0.458216,1.902693,7.822283,2.944976,0,0,0,0,0
62602.716258,7,29,0,0,0,-0.440798,-0.140255,-1.374375,1632.148193,1632.148193,959.5,539.5
62602.724007,34,0.06024,0.023658,-0.466799,1.523382,7.657027,2.961442,0,0,0,0,0
62602.732924,7,30,0,0,0,-0.432303,-0.14552,-1.375434,1632.148193,1632.148193,959.5,539.5
62602.734017,34,0.155406,-0.096108,-0.411863,1.16353,7.529792,3.007995,0,0,0,0,0
62602.744026,34,0.245359,-0.259455,-0.341612,0.905168,7.542964,3.027754,0,0,0,0,0
62602.74959,7,31,0,0,0,-0.427128,-0.154137,-1.373693,1643.353149,1643.353149,959.5,539.5
62602.754036,34,0.336524,-0.432537,-0.230739,1.024619,7.676187,3.039429,0,0,0,0,0
62602.764046,34,0.523352,-0.435607,-0.107812,1.586102,7.63622,2.801873,0,0,0,0,0
62602.766256,7,32,0,0,0,-0.419916,-0.159427,-1.377016,1643.353149,1643.353149,959.5,539.5
62602.774056,34,0.438452,-0.418959,-0.329503,0.890498,7.901618,3.572321,0,0,0,0,0
62602.782922,7,33,0,0,0,-0.414264,-0.166003,-1.380015,1636.816895,1636.816895,959.5,539.5
62602.784035,34,0.434234,-0.390461,-0.303034,1.954186,8.145761,3.112927,0,0,0,0,0
62602.794045,34,0.442513,-0.343504,-0.356806,1.628164,7.654183,2.883604,0,0,0,0,0
62602.799588,7,34,0,0,0,-0.41398,-0.177339,-1.380186,1636.816895,1636.816895,959.5,539.5
62602.804054,34,0.405272,-0.411445,-0.374225,1.244512,8.001161,3.133284,0,0,0,0,0
62602.814064,34,0.335015,-0.452002,-0.376769,1.202,7.772287,2.955903,0,0,0,0,0
62602.816254,7,35,0,0,0,-0.410248,-0.183674,-1.384396,1634.015625,1634.015625,959.5,539.5
62602.824074,34,0.236969,-0.475594,-0.399592,0.983455,7.842342,3.013384,0,0,0,0,0
62602.83292,7,36,0,0,0,-0.408793,-0.191307,-1.38255,1634.015625,1634.015625,959.5,539.5
62602.834053,34,0.132447,-0.465216,-0.43333,0.253872,8.156688,2.964735,0,0,0,0,0
62602.844063,34,0.102487,-0.457726,-0.470597,0.084424,8.057295,2.784809,0,0,0,0,0
62602.849586,7,37,0,0,0,-0.402377,-0.201517,-1.380343,1632.61499,1632.61499,959.5,539.5
62602.854073,34,0.165299,-0.42039,-0.465859,-0.15373,7.999216,2.696942,0,0,0,0,0
62602.864083,34,0.235922,-0.414237,-0.365934,-0.352517,8.01134,2.782863,0,0,0,0,0
62602.866252,7,38,0,0,0,-0.402843,-0.211967,-1.372799,1632.61499,1632.61499,959.5,539.5
62602.874092,34,0.263009,-0.443379,-0.238842,-0.691412,8.08379,2.940336,0,0,0,0,0
62602.882918,7,39,0,0,0,-0.400717,-0.220449,-1.367505,1632.148193,1632.148193,959.5,539.5
62602.884072,34,0.246435,-0.503401,-0.120899,-0.940345,8.227042,3.124902,0,0,0,0,0
62602.894081,34,0.165879,-0.567799,-0.025029,-0.844843,8.440797,3.28941,0,0,0,0,0
62602.899584,7,40,0,0,0,-0.398653,-0.230751,-1.359767,1632.148193,1632.148193,959.5,539.5
62602.904091,34,0.044737,-0.591975,0.056837,-0.497416,8.668025,3.303181,0,0,0,0,0
62602.914101,34,0.010825,-0.580719,0.116665,-0.20702,8.938213,3.283272,0,0,0,0,0
62602.91625,7,41,0,0,0,-0.393545,-0.239162,-1.358182,1632.148193,1632.148193,959.5,539.5
62602.924111,34,0.053343,-0.491518,0.128552,0.128134,9.139844,3.339406,0,0,0,0,0
62602.932916,7,42,0,0,0,-0.393266,-0.230961,-1.406845,1632.148193,1632.148193,959.5,539.5
62602.93409,34,0.118163,-0.452936,0.095923,0.490081,9.326356,3.407664,0,0,0,0,0
62602.9441,34,0.178718,-0.494803,0.025545,0.917742,9.643546,3.147355,0,0,0,0,0
62602.949582,7,43,0,0,0,-0.383805,-0.220458,-1.470386,1632.148193,1632.148193,959.5,539.5
62602.954109,34,0.225236,-0.571373,-0.119186,1.099613,9.774075,2.886448,0,0,0,0,0
62602.964119,34,0.188714,-0.66209,-0.253806,1.079405,9.888287,2.941383,0,0,0,0,0
62602.966248,7,44,0,0,0,-0.377904,-0.221177,-1.486873,1632.148193,1632.148193,959.5,539.5
62602.974129,34,0.0905,-0.681201,-0.326819,0.901575,9.949211,2.840643,0,0,0,0,0
62602.982914,7,45,0,0,0,-0.365677,-0.224378,-1.491322,1632.148193,1632.148193,959.5,539.5
62602.984108,34,-0.015105,-0.627408,-0.345961,0.740959,9.965527,2.913092,0,0,0,0,0
62602.994118,34,-0.075864,-0.533382,-0.314417,0.662672,9.962533,3.100952,0,0,0,0,0
62602.999579,7,46,0,0,0,-0.355852,-0.234573,-1.490036,1632.148193,1632.148193,959.5,539.5
62603.004128,34,-0.070524,-0.384147,-0.242012,0.597408,10.09875,3.372038,0,0,0,0,0
62603.014137,34,-0.032202,-0.278122,-0.202496,0.66357,10.374925,3.424728,0,0,0,0,0
62603.016245,7,47,0,0,0,-0.358917,-0.244822,-1.491263,1631.681152,1631.681152,959.5,539.5
62603.024147,34,-0.03549,-0.261066,-0.222892,0.826731,10.764864,3.221002,0,0,0,0,0
62603.032911,7,48,0,0,0,-0.361447,-0.255868,-1.49297,1631.681152,1631.681152,959.5,539.5
62603.034126,34,-0.079245,-0.355312,-0.290223,0.996328,11.095527,2.98135,0,0,0,0,0
62603.044136,34,-0.152724,-0.509091,-0.352665,1.302891,11.162438,3.051105,0,0,0,0,0
62603.049577,7,49,0,0,0,-0.362095,-0.265858,-1.495422,1631.681152,1631.681152,959.5,539.5
62603.054146,34,-0.22292,-0.611124,-0.364319,1.517544,11.08909,3.349135,0,0,0,0,0
62603.064156,34,-0.250536,-0.671675,-0.366903,1.770518,11.112292,3.795358,0,0,0,0,0
62603.066243,7,50,0,0,0,-0.360169,-0.275699,-1.497983,1631.681152,1631.681152,959.5,539.5
62603.074166,34,-0.198443,-0.663918,-0.396023,1.936074,10.982512,4.032315,0,0,0,0,0
62603.082909,7,51,0,0,0,-0.356511,-0.280418,-1.500301,1631.681152,1631.681152,959.5,539.5
62603.084145,34,-0.09736,-0.617856,-0.41181,2.023492,10.839409,4.139941,0,0,0,0,0
62603.094155,34,0.010221,-0.541231,-0.380921,1.869313,10.890004,4.056864,0,0,0,0,0
62603.099575,7,52,0,0,0,-0.353748,-0.289612,-1.503768,1631.681152,1631.681152,959.5,539.5
62603.104164,34,0.112512,-0.422343,-0.3194,1.719474,11.059751,3.754642,0,0,0,0,0
62603.114174,34,0.193461,-0.329943,-0.281043,1.784739,10.868,3.4385,0,0,0,0,0
62603.116241,7,53,0,0,0,-0.35838,-0.301629,-1.507253,1631.681152,1631.681152,959.5,539.5
62603.124184,34,0.23394,-0.296979,-0.266559,1.980382,10.742411,3.099455,0,0,0,0,0
62603.132907,7,54,0,0,0,-0.370574,-0.313631,-1.511479,1631.681152,1631.681152,959.5,539.5
62603.134163,34,0.185881,-0.374243,-0.339341,2.171385,10.806777,2.609074,0,0,0,0,0
62603.144173,34,-0.00595,-0.565354,-0.451079,2.541265,10.537337,2.360591,0,0,0,0,0
62603.149573,7,55,0,0,0,-0.385793,-0.321303,-1.516621,1631.214355,1631.214355,959.5,539.5
62603.154183,34,-0.359589,-0.739241,-0.519508,2.80367,10.184821,2.473756,0,0,0,0,0
62603.164192,34,-0.742115,-0.773345,-0.562247,2.8372,10.154733,2.889142,0,0,0,0,0
62603.166239,7,56,0,0,0,-0.403681,-0.328623,-1.52351,1631.214355,1631.214355,959.5,539.5
62603.174202,34,-0.968277,-0.601196,-0.582838,2.775379,10.061477,3.216511,0,0,0,0,0
62603.182905,7,57,0,0,0,-0.415103,-0.335182,-1.524691,1631.214355,1631.214355,959.5,539.5
62603.184181,34,-1.028258,-0.389262,-0.586394,2.58213,9.786649,3.687731,0,0,0,0,0
62603.194191,34,-0.981427,-0.291656,-0.554319,2.392026,9.570199,4.302653,0,0,0,0,0
62603.199571,7,58,0,0,0,-0.427178,-0.343301,-1.523379,1631.214355,1631.214355,959.5,539.5
62603.204201,34,-0.894885,-0.286413,-0.47367,2.243684,9.4253,4.964426,0,0,0,0,0
62603.214211,34,-0.798597,-0.324761,-0.363904,2.325863,9.099278,5.864505,0,0,0,0,0
62603.216237,7,59,0,0,0,-0.434101,-0.348575,-1.520252,1631.214355,1631.214355,959.5,539.5
62603.22422,34,-0.715072,-0.363188,-0.247675,2.538421,8.925938,6.200406,0,0,0,0,0
62603.232903,7,60,0,0,0,-0.437202,-0.353064,-1.518518,1631.214355,1631.214355,959.5,539.5
62603.2342,34,-0.655057,-0.349731,-0.130685,2.760859,8.787626,6.2754,0,0,0,0,0
62603.244209,34,-0.567455,-0.304257,-0.033291,3.086282,8.696765,6.117778,0,0,0,0,0
62603.249569,7,61,0,0,0,-0.437954,-0.357321,-1.516528,1631.214355,1631.214355,959.5,539.5
62603.254219,34,-0.453373,-0.271164,0.01179,3.264861,8.704549,5.686225,0,0,0,0,0
62603.264229,34,-0.30112,-0.26095,-0.009286,3.129243,8.676407,5.120103,0,0,0,0,0
62603.266234,7,62,0,0,0,-0.439154,-0.363233,-1.510101,1631.214355,1631.214355,959.5,539.5
62603.274239,34,-0.157356,-0.257168,-0.0228,2.924618,8.596623,4.653673,0,0,0,0,0
62603.2829,7,63,0,0,0,-0.441141,-0.366124,-1.503391,1631.214355,1631.214355,959.5,539.5
62603.284218,34,-0.065671,-0.251637,0.001266,2.566114,8.472681,4.258644,0,0,0,0,0
62603.294228,34,-0.03562,-0.248677,0.07153,2.22183,8.337512,3.932323,0,0,0,0,0
62603.299566,7,64,0,0,0,-0.445386,-0.366393,-1.492674,1631.214355,1631.214355,959.5,539.5
62603.304238,34,-0.062994,-0.245019,0.173004,1.944756,8.281978,3.768114,0,0,0,0,0
62603.314247,34,-0.119106,-0.211869,0.29572,1.805396,8.315358,3.650309,0,0,0,0,0
62603.316232,7,65,0,0,0,-0.447962,-0.363434,-1.487411,1631.214355,1631.214355,959.5,539.5
62603.324257,34,-0.177451,-0.112956,0.416849,1.855541,8.301437,3.507057,0,0,0,0,0
62603.332898,7,66,0,0,0,-0.450676,-0.358866,-1.483161,1631.214355,1631.214355,959.5,539.5
62603.334267,34,-0.200822,-0.003066,0.487572,2.074087,8.349637,3.242557,0,0,0,0,0
62603.344246,34,-0.191401,0.098821,0.48244,2.312391,8.402178,3.031197,0,0,0,0,0
62603.349564,7,67,0,0,0,-0.453216,-0.354705,-1.481721,1631.214355,1631.214355,959.5,539.5
62603.354256,34,-0.160819,0.190413,0.428204,2.311643,8.32898,2.727778,0,0,0,0,0
62603.364266,34,-0.139836,0.296804,0.377095,2.294878,8.177794,2.446363,0,0,0,0,0
62603.36623,7,68,0,0,0,-0.455874,-0.35301,-1.48197,1631.214355,1631.214355,959.5,539.5
62603.374275,34,-0.138981,0.321458,0.323538,2.127526,8.060887,2.339934,0,0,0,0,0
62603.382896,7,69,0,0,0,-0.45552,-0.355057,-1.483826,1631.214355,1631.214355,959.5,539.5
62603.384285,34,-0.155244,0.266776,0.210941,1.957479,8.150551,2.233954,0,0,0,0,0
62603.394264,34,-0.143877,0.201712,0.072687,1.787882,8.123906,2.198029,0,0,0,0,0
62603.399562,7,70,0,0,0,-0.449918,-0.359446,-1.486683,1631.214355,1631.214355,959.5,539.5
62603.404274,34,-0.111108,0.079433,-0.062006,1.676813,8.095316,2.419269,0,0,0,0,0
62603.414284,34,-0.05048,-0.063088,-0.156119,1.52458,8.01643,2.609973,0,0,0,0,0
62603.416228,7,71,0,0,0,-0.443487,-0.362405,-1.487657,1631.214355,1631.214355,959.5,539.5
62603.424294,34,0.069857,-0.177948,-0.220856,1.244512,8.057145,2.901267,0,0,0,0,0
62603.432894,7,72,0,0,0,-0.4376,-0.362959,-1.489779,1631.214355,1631.214355,959.5,539.5
62603.434303,34,0.226439,-0.219679,-0.244736,1.04333,8.118218,2.857558,0,0,0,0,0
62603.444283,34,0.355328,-0.225535,-0.250633,0.917442,8.217162,2.815944,0,0,0,0,0
62603.44956,7,73,0,0,0,-0.433754,-0.362855,-1.49273,1631.214355,1631.214355,959.5,539.5
62603.454292,34,0.424632,-0.190438,-0.216028,0.94274,8.270152,2.602787,0,0,0,0,0
62603.464302,34,0.418284,-0.104795,-0.163331,0.982257,8.345895,2.351759,0,0,0,0,0
62603.466226,7,74,0,0,0,-0.429511,-0.36362,-1.501444,1631.214355,1631.214355,959.5,539.5
62603.474312,34,0.341441,-0.025492,-0.171076,1.213526,8.671917,2.270628,0,0,0,0,0
62603.482892,7,75,0,0,0,-0.426847,-0.366266,-1.50807,1631.214355,1631.214355,959.5,539.5
62603.484322,34,0.254809,0.020201,-0.256403,1.5388,8.998987,2.136208,0,0,0,0,0
62603.494301,34,0.214999,-0.006889,-0.390452,1.720971,9.2328,2.035916,0,0,0,0,0
62603.499558,7,76,0,0,0,-0.425037,-0.370766,-1.512614,1631.214355,1631.214355,959.5,539.5
62603.504311,34,0.199862,-0.066946,-0.487005,1.714535,9.344318,2.032324,0,0,0,0,0
62603.514321,34,0.177477,-0.137922,-0.523677,1.582359,9.312435,2.190245,0,0,0,0,0
62603.516224,7,77,0,0,0,-0.406928,-0.382227,-1.511677,1630.747437,1630.747437,959.5,539.5
62603.52433,34,0.141373,-0.202789,-0.517649,1.352887,9.480685,2.371069,0,0,0,0,0
62603.532889,7,78,0,0,0,-0.393437,-0.392999,-1.511981,1630.747437,1630.747437,959.5,539.5
62603.53434,34,0.09678,-0.252917,-0.494627,1.245859,9.741143,2.442471,0,0,0,0,0
62603.544319,34,0.092566,-0.304864,-0.503793,1.340762,9.817484,2.459984,0,0,0,0,0
62603.549556,7,79,0,0,0,-0.369293,-0.407129,-1.505014,1630.747437,1630.747437,959.5,539.5
62603.554329,34,0.128675,-0.388182,-0.575856,1.498833,9.875115,2.385889,0,0,0,0,0
62603.564339,34,0.18392,-0.474545,-0.661858,1.593736,9.851314,2.262096,0,0,0,0,0
62603.566221,7,80,0,0,0,-0.350788,-0.419964,-1.506466,1630.747437,1630.747437,959.5,539.5
62603.574349,34,0.208254,-0.53348,-0.740465,1.598676,9.715247,2.206262,0,0,0,0,0
62603.582887,7,81,0,0,0,-0.407504,-0.425903,-1.500465,1630.747437,1630.747437,959.5,539.5
62603.584358,34,0.170872,-0.537711,-0.772267,1.406475,9.656719,2.127526,0,0,0,0,0
62603.594338,34,0.092025,-0.512579,-0.765695,1.049917,9.611513,2.160757,0,0,0,0,0
62603.599553,7,82,0.02184,-0.002315,0.009432,-0.405473,-0.433149,-1.507459,1630.747437,1630.747437,959.5,539.5
62603.604347,34,-0.012482,-0.406968,-0.751111,0.973875,9.621392,2.202969,0,0,0,0,0
62603.614357,34,-0.161791,-0.245341,-0.729297,0.893492,9.636211,2.420317,0,0,0,0,0
62603.616219,7,83,0.044033,-0.00474,0.018259,-0.407009,-0.437088,-1.515277,1630.747437,1630.747437,959.5,539.5
62603.624367,34,-0.359991,-0.060773,-0.662618,0.796494,9.773476,2.824776,0,0,0,0,0
62603.632885,7,84,0.066516,-0.007265,0.02642,-0.413836,-0.436482,-1.523346,1630.747437,1630.747437,959.5,539.5
62603.634377,34,-0.526086,0.025265,-0.595299,0.819695,9.895023,3.180885,0,0,0,0,0
62603.644356,34,-0.607972,0.017345,-0.555365,0.911305,9.947714,3.534001,0,0,0,0,0
62603.649551,7,85,0.089201,-0.009726,0.034142,-0.423804,-0.435049,-1.530373,1630.747437,1630.747437,959.5,539.5
62603.654366,34,-0.583325,-0.047339,-0.540022,0.950823,10.046808,3.921994,0,0,0,0,0
62603.664375,34,-0.452157,-0.098915,-0.521019,0.93765,10.185719,4.215085,0,0,0,0,0
62603.666217,7,86,0.1076,-0.013529,0.057859,-0.430373,-0.470369,-1.539721,1630.747437,1630.747437,959.5,539.5
62603.674385,34,-0.25713,-0.125823,-0.508918,0.946332,10.33406,4.43393,0,0,0,0,0
62603.682883,7,87,0.130489,-0.015244,0.066514,-0.433466,-0.471245,-1.544953,1630.747437,1630.747437,959.5,539.5
62603.684395,34,-0.020532,-0.179075,-0.501069,1.050665,10.484048,4.503834,0,0,0,0,0
62603.694374,34,0.233071,-0.263958,-0.519724,1.132245,10.667267,4.353996,0,0,0,0,0
62603.699549,7,88,0.153436,-0.016337,0.07552,-0.429825,-0.474058,-1.549589,1630.747437,1630.747437,959.5,539.5
62603.704384,34,0.428069,-0.358561,-0.547629,1.193019,10.758727,4.214187,0,0,0,0,0
62603.714402,34,0.49531,-0.444229,-0.547257,1.253044,10.861264,4.161796,0,0,0,0,0
62603.716215,7,89,0.176584,-0.016834,0.084728,-0.421883,-0.479494,-1.5536,1630.747437,1630.747437,959.5,539.5
62603.724412,34,0.444341,-0.477471,-0.511535,1.431922,10.919044,4.17392,0,0,0,0,0
62603.732881,7,90,0.200071,-0.016843,0.093851,-0.414975,-0.486143,-1.556482,1630.747437,1630.747437,959.5,539.5
62603.734421,34,0.308047,-0.469603,-0.488546,1.732048,10.865455,4.268973,0,0,0,0,0
62603.744401,34,0.109954,-0.432311,-0.455897,1.972598,10.746303,4.421356,0,0,0,0,0
62603.749547,7,91,0.224072,-0.016451,0.102803,-0.412785,-0.492028,-1.558845,1630.747437,1630.747437,959.5,539.5
