13453.26826,34,-0.131622,-0.113374,0.094371,-0.654289,6.518794,7.2132,0,0,0,0,0
13453.27824,34,-0.16043,-0.048852,0.109995,-0.556393,6.524033,7.397916,0,0,0,0,0
13453.288249,34,-0.159451,0.008431,0.109529,-0.492775,6.533464,7.455396,0,0,0,0,0
13453.298259,34,-0.125447,0.051019,0.102624,-0.483944,6.52074,7.51123,0,0,0,0,0
13453.308238,34,-0.075454,0.082009,0.093602,-0.471669,6.53062,7.547156,0,0,0,0,0
13453.318248,34,-0.028592,0.0822,0.090178,-0.487237,6.524782,7.510182,0,0,0,0,0
13453.328258,34,0.002317,0.064298,0.086975,-0.456251,6.543942,7.475455,0,0,0,0,0
13453.338268,34,0.019386,0.041041,0.08388,-0.443079,6.53032,7.361392,0,0,0,0,0
13453.348209,34,0.025797,0.01881,0.07976,-0.445025,6.519992,7.248826,0,0,0,0,0
13453.358219,34,0.015176,-0.004561,0.078931,-0.448617,6.537505,7.120842,0,0,0,0,0
13453.368228,34,-0.022045,-0.039721,0.08259,-0.415835,6.56864,7.161707,0,0,0,0,0
13453.378208,34,-0.058261,-0.05997,0.074387,-0.40416,6.60232,7.274722,0,0,0,0,0
13453.388217,34,-0.064692,-0.040886,0.071063,-0.412841,6.570886,7.242838,0,0,0,0,0
13453.398227,34,-0.055155,0.00156,0.074945,-0.39892,6.570437,7.317084,0,0,0,0,0
13453.408237,34,-0.043456,0.025975,0.080029,-0.351918,6.557414,7.31918,0,0,0,0,0
13453.418216,34,-0.039166,0.020657,0.086454,-0.339494,6.566395,7.280261,0,0,0,0,0
13453.428226,34,-0.039123,-0.031268,0.0762,-0.304018,6.607709,7.364984,0,0,0,0,0
13453.440219,34,-0.039145,-0.071455,0.050913,-0.270038,6.654562,7.388186,0,0,0,0,0
13453.450229,34,-0.04032,-0.049072,0.027263,-0.258512,6.622229,7.334747,0,0,0,0,0
13453.460239,34,-0.048924,-0.026758,0.012184,-0.242945,6.605164,7.461234,0,0,0,0,0
13453.470218,34,-0.040425,-0.004466,0.015166,-0.277224,6.593638,7.569908,0,0,0,0,0
